time,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-11-12 20:30:00+00:00,10.3,0,15.7,15.5,10.5,0,0.0,0.0,48.0
2025-11-12 21:00:00+00:00,9.5,0,16.3,13.0,10.9,0,0.0,0.0,50.3
2025-11-12 21:30:00+00:00,9.1,0,16.0,9.3,11.4,0,0.0,0.0,54.2
2025-11-12 22:00:00+00:00,6.5,0,15.9,9.2,11.6,0,0.0,0.0,56.7
2025-11-12 22:30:00+00:00,4.2,0,12.4,9.5,12.1,0,0.0,0.0,61.9
2025-11-12 23:00:00+00:00,3.9,0,12.3,10.1,12.3,0,0.0,0.0,61.4
2025-11-12 23:30:00+00:00,4.9,0,8.8,11.4,12.5,0,0.1,0.0,62.3
2025-11-13 00:00:00+00:00,5.0,0,8.7,12.0,12.4,0,0.0,0.0,61.9
2025-11-13 00:30:00+00:00,4.9,0,7.1,11.9,12.3,0,0.0,0.0,63.8
2025-11-13 01:00:00+00:00,4.9,0,6.8,11.4,12.4,0,0.0,0.0,64.5
2025-11-13 01:30:00+00:00,4.7,0,7.6,10.4,12.0,0,0.0,0.0,65.3
2025-11-13 02:00:00+00:00,4.3,0,7.7,10.0,12.1,0,0.0,0.0,65.9
2025-11-13 02:30:00+00:00,3.8,0,8.0,9.5,11.9,0,0.0,0.0,66.8
2025-11-13 03:00:00+00:00,3.3,0,7.8,9.3,11.6,0,0.0,0.3,67.7
2025-11-13 03:30:00+00:00,3.4,0,6.1,9.8,11.7,0,0.0,0.0,68.9
2025-11-13 04:00:00+00:00,3.4,0,6.0,10.3,11.8,0,0.0,0.0,68.5
2025-11-13 04:30:00+00:00,4.4,0,4.0,11.3,11.8,0,0.0,0.0,68.4
2025-11-13 05:00:00+00:00,6.0,0,4.1,11.5,11.6,0,0.0,0.0,66.7
2025-11-13 05:30:00+00:00,6.9,0,8.0,11.1,11.0,0,0.0,0.0,62.9
2025-11-13 06:00:00+00:00,7.7,0,8.2,12.5,10.7,0,0.0,0.3,60.6
2025-11-13 06:30:00+00:00,8.3,0,10.6,12.9,10.3,0,0.0,0.0,57.8
2025-11-13 07:00:00+00:00,9.0,0,8.0,15.9,10.3,0,0.0,0.3,56.5
2025-11-13 07:30:00+00:00,9.4,0,11.5,16.5,9.8,0,0.0,0.2,52.6
2025-11-13 08:00:00+00:00,9.5,0,11.6,16.5,9.8,0,0.0,1.9,50.6
2025-11-13 08:30:00+00:00,9.1,0,11.9,15.9,9.6,0,0.0,4.7,48.8
2025-11-13 09:00:00+00:00,8.8,0,11.5,16.3,9.3,0,0.0,7.7,46.2
2025-11-13 09:30:00+00:00,8.6,0,10.6,16.7,9.1,0,0.0,10.4,44.6
2025-11-13 10:00:00+00:00,8.5,0,10.5,17.4,9.1,0,0.0,12.2,42.2
2025-11-13 10:30:00+00:00,8.7,0,8.8,18.7,9.1,0,0.0,13.4,41.2
2025-11-13 11:00:00+00:00,8.6,0,8.8,20.1,9.1,0,0.0,13.9,39.4
2025-11-13 11:30:00+00:00,8.6,0,9.6,20.9,9.1,0,0.0,13.7,38.1
2025-11-13 12:00:00+00:00,8.7,0,9.7,22.9,9.1,0,0.0,13.4,36.2
2025-11-13 12:30:00+00:00,8.7,0,10.6,25.8,9.2,0,0.0,12.4,33.3
2025-11-13 13:00:00+00:00,8.6,0,10.7,29.6,9.2,0,0.0,11.5,30.5
2025-11-13 13:30:00+00:00,8.8,0,9.1,34.4,9.4,0,0.0,9.7,28.5
2025-11-13 14:00:00+00:00,9.1,0,9.3,39.2,9.6,0,0.0,7.3,25.4
2025-11-13 14:30:00+00:00,8.9,0,8.9,44.1,9.5,0,0.0,4.2,24.4
2025-11-13 15:00:00+00:00,9.0,0,8.7,47.7,9.2,0,0.0,1.8,23.6
2025-11-13 15:30:00+00:00,8.9,0,9.3,48.7,9.2,0,0.0,0.3,23.6
2025-11-13 16:00:00+00:00,8.8,0,9.3,48.9,9.2,0,0.0,0.0,23.8
2025-11-13 16:30:00+00:00,8.9,0,9.3,48.9,9.1,0,0.0,0.0,23.8
2025-11-13 17:00:00+00:00,8.9,0,9.3,48.2,9.1,0,0.0,0.0,24.6
2025-11-13 17:30:00+00:00,8.8,0,8.2,48.4,9.0,0,0.0,0.0,25.6
2025-11-13 18:00:00+00:00,8.8,0,8.1,47.6,8.9,0,0.0,0.0,26.6
2025-11-13 18:30:00+00:00,8.7,0,8.9,47.0,8.8,0,0.0,0.0,26.5
2025-11-13 19:00:00+00:00,8.6,0,8.8,45.5,8.8,0,0.0,0.0,28.2
2025-11-13 19:30:00+00:00,8.8,0,8.2,43.0,9.0,0,0.0,0.0,31.0
2025-11-13 20:00:00+00:00,9.3,0,8.5,39.3,9.4,0,0.0,0.0,33.4
2025-11-13 20:30:00+00:00,9.5,0,9.1,36.2,9.6,0,0.0,0.0,35.6
2025-11-13 21:00:00+00:00,10.0,0,9.6,31.3,10.1,0,0.0,0.0,39.0
2025-11-13 21:30:00+00:00,10.6,0,11.1,26.0,10.7,0,0.0,0.0,41.6
2025-11-13 22:00:00+00:00,11.5,0,11.9,20.9,11.6,0,0.0,0.0,44.2
2025-11-13 22:30:00+00:00,12.2,0,12.3,14.8,12.3,0,0.0,0.0,48.4
2025-11-13 23:00:00+00:00,12.0,0,12.3,13.5,12.4,0,0.0,0.0,49.7
2025-11-13 23:30:00+00:00,11.6,0,11.5,12.3,12.2,0,0.0,0.0,52.3
2025-11-14 00:00:00+00:00,11.2,0,11.0,10.7,11.8,0,0.0,0.0,55.3
2025-11-14 00:30:00+00:00,11.2,0,9.4,10.3,11.7,0,0.0,0.0,57.4
2025-11-14 01:00:00+00:00,11.1,0,9.2,9.8,11.5,0,0.0,0.0,58.4
2025-11-14 01:30:00+00:00,11.1,0,8.4,9.7,11.6,0,0.0,0.0,59.1
2025-11-14 02:00:00+00:00,11.1,0,8.4,8.9,11.7,0,0.0,0.0,60.0
2025-11-14 02:30:00+00:00,9.3,0,7.3,9.1,12.1,0,0.0,0.0,62.2
2025-11-14 03:00:00+00:00,8.4,0,7.1,9.1,12.2,0,0.0,0.0,63.2
2025-11-14 03:30:00+00:00,8.0,0,6.3,9.1,12.2,0,0.0,0.0,64.4
2025-11-14 04:00:00+00:00,7.9,0,6.2,8.9,12.1,0,0.0,0.0,64.9
2025-11-14 04:30:00+00:00,8.3,0,6.5,9.0,12.1,0,0.0,0.0,64.1
2025-11-14 05:00:00+00:00,9.0,0,6.6,8.8,11.8,0,0.0,0.0,63.8
2025-11-14 05:30:00+00:00,10.3,0,7.3,9.7,11.1,0,0.0,0.0,61.5
2025-11-14 06:00:00+00:00,10.2,0,6.8,12.1,10.7,0,0.0,0.0,60.2
2025-11-14 06:30:00+00:00,9.5,0,7.3,17.1,9.8,0,0.0,0.0,56.2
2025-11-14 07:00:00+00:00,9.1,0,7.2,19.3,9.4,0,0.0,0.0,55.0
2025-11-14 07:30:00+00:00,8.8,0,7.9,20.4,9.1,0,0.0,0.0,53.7
2025-11-14 08:00:00+00:00,8.8,0,7.9,21.1,9.0,0,0.0,0.0,53.1
2025-11-14 08:30:00+00:00,8.8,0,8.3,20.7,9.0,0,0.0,0.3,52.9
2025-11-14 09:00:00+00:00,8.7,0,8.2,21.1,8.9,0,0.0,0.8,52.3
2025-11-14 09:30:00+00:00,8.6,0,7.8,21.5,8.8,0,0.0,1.2,52.0
2025-11-14 10:00:00+00:00,8.5,0,7.7,21.9,8.7,0,0.0,1.6,51.7
2025-11-14 10:30:00+00:00,8.3,0,7.5,22.5,8.5,0,0.0,1.7,51.4
2025-11-14 11:00:00+00:00,8.2,0,7.4,22.3,8.4,0,0.0,2.0,51.7
2025-11-14 11:30:00+00:00,8.1,0,7.4,22.0,8.3,0,0.0,2.1,51.9
2025-11-14 12:00:00+00:00,8.1,0,7.4,22.2,8.2,0,0.0,2.2,51.9
2025-11-14 12:30:00+00:00,8.0,0,7.2,22.0,8.2,0,0.0,2.1,52.5
2025-11-14 13:00:00+00:00,8.1,0,7.3,21.8,8.3,0,0.0,1.8,52.8
2025-11-14 13:30:00+00:00,8.0,0,7.2,21.9,8.2,0,0.0,1.5,53.0
2025-11-14 14:00:00+00:00,8.0,0,7.3,21.5,8.3,0,0.0,1.2,53.7
2025-11-14 14:30:00+00:00,8.0,0,7.3,21.4,8.3,0,0.0,0.7,54.3
2025-11-14 15:00:00+00:00,8.0,0,7.3,21.8,8.3,0,0.0,0.3,54.2
2025-11-14 15:30:00+00:00,8.1,0,7.3,22.4,8.3,0,0.0,0.1,53.9
2025-11-14 16:00:00+00:00,7.9,0,7.2,23.5,8.2,0,0.0,0.1,53.1
2025-11-14 16:30:00+00:00,7.9,0,7.2,23.5,8.2,0,0.0,0.1,53.1
2025-11-14 17:00:00+00:00,8.0,0,7.2,23.4,8.2,0,0.0,0.1,53.2
2025-11-14 17:30:00+00:00,8.1,0,7.7,22.8,8.2,0,0.0,0.0,53.2
2025-11-14 18:00:00+00:00,8.3,0,7.9,20.9,8.3,0,0.0,0.0,54.6
2025-11-14 18:30:00+00:00,8.6,0,8.6,17.7,8.7,0,0.0,0.0,56.4
2025-11-14 19:00:00+00:00,8.9,0,8.8,15.6,8.9,0,0.0,0.1,57.7
2025-11-14 19:30:00+00:00,9.1,0,8.2,14.4,9.2,0,0.0,0.0,59.0
2025-11-14 20:00:00+00:00,9.4,0,8.4,11.9,9.5,0,0.0,0.1,60.7
2025-11-14 20:30:00+00:00,9.8,0,6.9,12.1,9.8,0,0.0,0.0,61.4
2025-11-14 21:00:00+00:00,10.0,0,7.0,9.9,10.0,0,0.0,0.0,63.0
2025-11-14 21:30:00+00:00,10.1,0,6.2,9.2,10.4,0,0.0,0.0,64.1
2025-11-14 22:00:00+00:00,9.2,0,6.5,9.5,10.6,0,0.0,0.1,64.1
2025-11-14 22:30:00+00:00,8.2,0,5.8,9.0,11.0,0,0.0,0.0,65.8
2025-11-14 23:00:00+00:00,9.3,0,5.3,8.2,11.1,0,0.0,0.1,66.0
2025-11-14 23:30:00+00:00,10.2,0,5.5,8.5,11.1,0,0.0,0.0,64.6
2025-11-15 00:00:00+00:00,10.9,0,6.0,9.4,11.0,0,0.0,0.0,62.8
2025-11-15 00:30:00+00:00,8.8,0,6.2,9.5,11.3,0,0.0,0.0,64.3
2025-11-15 01:00:00+00:00,10.7,0,5.9,8.3,11.2,0,0.0,0.1,63.8
2025-11-15 01:30:00+00:00,8.7,0,6.1,8.4,11.5,0,0.0,0.0,65.3
2025-11-15 02:00:00+00:00,9.6,0,5.9,8.3,11.5,0,0.0,0.0,64.7
2025-11-15 02:30:00+00:00,8.6,0,5.4,8.1,11.6,0,0.0,0.0,66.1
2025-11-15 03:00:00+00:00,8.0,0,5.3,7.8,11.8,0,0.0,0.1,67.0
2025-11-15 03:30:00+00:00,8.5,0,5.3,7.8,11.8,0,0.0,0.0,66.6
2025-11-15 04:00:00+00:00,8.6,0,5.4,7.8,11.9,0,0.0,0.0,66.2
2025-11-15 04:30:00+00:00,9.6,0,5.6,7.8,11.7,0,0.0,0.0,65.3
2025-11-15 05:00:00+00:00,11.3,0,5.8,7.7,11.7,0,0.0,0.0,63.5
2025-11-15 05:30:00+00:00,11.3,0,5.4,7.8,11.8,0,0.0,0.0,63.7
2025-11-15 06:00:00+00:00,11.3,0,5.5,7.8,11.7,0,0.0,0.1,63.5
2025-11-15 06:30:00+00:00,9.6,0,7.7,7.5,11.7,0,0.0,0.0,63.5
2025-11-15 07:00:00+00:00,10.6,0,8.2,6.8,11.8,0,0.0,0.1,62.5
2025-11-15 07:30:00+00:00,11.2,0,9.6,7.0,11.5,0,0.0,0.0,60.6
2025-11-15 08:00:00+00:00,11.4,0,10.0,7.7,11.6,0,0.0,0.7,58.6
2025-11-15 08:30:00+00:00,11.1,0,11.8,9.0,11.4,0,0.0,1.6,55.0
2025-11-15 09:00:00+00:00,10.8,0,11.6,11.6,11.1,0,0.0,2.6,52.2
2025-11-15 09:30:00+00:00,10.6,0,12.7,12.7,10.8,0,0.0,3.4,49.8
2025-11-15 10:00:00+00:00,10.2,0,12.8,14.3,10.4,0,0.0,4.2,48.0
2025-11-15 10:30:00+00:00,9.9,0,12.9,15.9,10.2,0,0.0,5.0,46.0
2025-11-15 11:00:00+00:00,9.8,0,12.7,17.7,10.1,0,0.0,5.5,44.2
2025-11-15 11:30:00+00:00,10.0,0,11.6,20.5,10.1,0,0.0,5.7,42.1
2025-11-15 12:00:00+00:00,9.8,0,11.4,22.9,9.9,0,0.0,5.4,40.5
2025-11-15 12:30:00+00:00,9.6,0,11.7,24.8,9.9,0,0.0,5.1,39.0
2025-11-15 13:00:00+00:00,9.7,0,11.8,26.1,10.0,0,0.0,4.4,38.1
2025-11-15 13:30:00+00:00,9.7,0,11.1,29.5,10.0,0,0.0,3.3,36.4
2025-11-15 14:00:00+00:00,9.5,0,10.9,32.8,9.9,0,0.0,2.2,34.7
2025-11-15 14:30:00+00:00,9.6,0,9.1,35.6,9.9,0,0.0,1.5,34.2
2025-11-15 15:00:00+00:00,9.6,0,9.0,37.3,9.9,0,0.0,0.8,33.3
2025-11-15 15:30:00+00:00,9.8,0,10.0,37.3,9.9,0,0.0,0.2,32.7
2025-11-15 16:00:00+00:00,9.8,0,10.1,37.9,9.9,0,0.0,0.2,32.1
2025-11-15 16:30:00+00:00,9.6,0,10.7,38.4,9.7,0,0.0,0.2,31.3
2025-11-15 17:00:00+00:00,9.7,0,10.8,38.8,9.8,0,0.0,0.0,30.9
2025-11-15 17:30:00+00:00,9.7,0,11.7,38.6,9.9,0,0.0,0.0,30.1
2025-11-15 18:00:00+00:00,9.8,0,11.8,38.4,9.9,0,0.0,0.0,30.0
2025-11-15 18:30:00+00:00,9.6,0,11.7,38.9,9.8,0,0.0,0.0,30.0
2025-11-15 19:00:00+00:00,9.6,0,11.6,38.9,9.8,0,0.0,0.2,29.9
2025-11-15 19:30:00+00:00,10.0,0,11.0,38.3,10.1,0,0.0,0.0,30.6
2025-11-15 20:00:00+00:00,10.2,0,11.2,37.3,10.3,0,0.0,0.0,30.9
2025-11-15 20:30:00+00:00,10.7,0,10.8,36.9,10.8,0,0.0,0.0,30.8
2025-11-15 21:00:00+00:00,11.3,0,11.4,34.4,11.4,0,0.0,0.0,31.6
2025-11-15 21:30:00+00:00,11.5,0,12.4,32.8,11.7,0,0.0,0.0,31.5
2025-11-15 22:00:00+00:00,11.8,0,12.8,31.4,12.0,0,0.0,0.0,32.0
2025-11-15 22:30:00+00:00,12.1,0,14.0,27.9,12.2,0,0.0,0.0,33.8
2025-11-15 23:00:00+00:00,12.2,0,14.3,25.1,12.5,0,0.0,0.3,35.6
2025-11-15 23:30:00+00:00,12.4,0,14.8,24.3,12.7,0,0.0,0.0,35.7
2025-11-16 00:00:00+00:00,12.6,0,14.8,24.9,12.7,0,0.0,0.3,34.8
2025-11-16 00:30:00+00:00,12.9,0,15.1,25.7,13.1,0,0.0,0.0,33.1
2025-11-16 01:00:00+00:00,13.2,0,15.4,25.9,13.4,0,0.0,0.3,31.7
2025-11-16 01:30:00+00:00,13.3,0,15.2,26.5,13.5,0,0.0,0.0,31.4
2025-11-16 02:00:00+00:00,13.2,0,15.0,26.1,13.4,0,0.0,0.3,32.0
2025-11-16 02:30:00+00:00,13.4,0,15.2,24.5,13.6,0,0.0,0.0,33.3
2025-11-16 03:00:00+00:00,13.5,0,15.2,23.3,13.6,0,0.0,0.0,34.3
2025-11-16 03:30:00+00:00,13.8,0,15.4,23.0,13.9,0,0.0,0.0,33.9
2025-11-16 04:00:00+00:00,13.4,0,15.0,25.5,13.6,0,0.0,0.1,32.4
2025-11-16 04:30:00+00:00,13.6,0,12.6,25.6,13.8,0,0.0,0.0,34.4
2025-11-16 05:00:00+00:00,13.7,0,12.6,24.3,13.8,0,0.0,0.1,35.5
2025-11-16 05:30:00+00:00,13.5,0,13.5,23.0,13.6,0,0.0,0.0,36.4
2025-11-16 06:00:00+00:00,13.3,0,13.3,22.2,13.4,0,0.0,0.0,37.7
2025-11-16 06:30:00+00:00,13.0,0,11.7,25.0,13.2,0,0.0,0.0,37.1
2025-11-16 07:00:00+00:00,12.7,0,11.4,27.5,12.8,0,0.0,0.0,35.6
2025-11-16 07:30:00+00:00,12.2,0,10.6,32.0,12.3,0,0.0,0.0,32.9
2025-11-16 08:00:00+00:00,11.7,0,10.2,36.0,11.8,0,0.0,0.4,29.8
2025-11-16 08:30:00+00:00,11.1,0,11.9,36.1,11.2,0,0.0,1.6,28.1
2025-11-16 09:00:00+00:00,10.9,0,11.7,36.2,11.0,0,0.0,3.2,26.9
2025-11-16 09:30:00+00:00,10.6,0,12.1,36.8,10.8,0,0.0,4.8,24.8
2025-11-16 10:00:00+00:00,10.4,0,11.8,37.4,10.5,0,0.0,6.3,23.5
2025-11-16 10:30:00+00:00,10.3,0,9.5,38.9,10.5,0,0.0,7.5,23.3
2025-11-16 11:00:00+00:00,10.1,0,9.2,39.7,10.2,0,0.0,8.0,22.8
2025-11-16 11:30:00+00:00,9.9,0,8.6,40.4,10.0,0,0.0,8.2,22.9
2025-11-16 12:00:00+00:00,9.7,0,8.4,40.8,9.8,0,0.0,8.4,22.9
2025-11-16 12:30:00+00:00,9.4,0,8.2,41.6,9.5,0,0.0,8.1,23.1
2025-11-16 13:00:00+00:00,9.4,0,8.2,42.3,9.5,0,0.0,7.4,23.1
2025-11-16 13:30:00+00:00,9.3,0,8.2,43.4,9.5,0,0.0,5.9,23.8
2025-11-16 14:00:00+00:00,9.4,0,8.2,44.4,9.5,0,0.0,4.2,24.3
2025-11-16 14:30:00+00:00,9.3,0,8.1,46.5,9.4,0,0.0,2.5,24.0
2025-11-16 15:00:00+00:00,9.3,0,8.1,48.1,9.3,0,0.0,1.1,24.1
2025-11-16 15:30:00+00:00,9.2,0,8.1,48.4,9.3,0,0.0,0.2,24.8
2025-11-16 16:00:00+00:00,9.1,0,8.0,48.3,9.2,0,0.0,0.2,25.1
2025-11-16 16:30:00+00:00,8.9,0,8.6,47.8,9.0,0,0.0,0.2,25.4
2025-11-16 17:00:00+00:00,8.8,0,8.4,47.8,8.9,0,0.0,0.2,25.9
2025-11-16 17:30:00+00:00,8.6,0,7.8,47.1,8.8,0,0.0,0.0,27.8
2025-11-16 18:00:00+00:00,8.5,0,7.7,45.7,8.7,0,0.0,0.2,29.2
2025-11-16 18:30:00+00:00,8.8,0,8.8,43.2,8.9,0,0.0,0.0,30.3
2025-11-16 19:00:00+00:00,9.2,0,9.2,40.6,9.3,0,0.0,0.0,31.7
2025-11-16 19:30:00+00:00,9.6,0,9.4,37.0,9.7,0,0.0,0.0,34.2
2025-11-16 20:00:00+00:00,10.0,0,9.7,33.7,10.1,0,0.0,0.2,36.3
2025-11-16 20:30:00+00:00,10.4,0,8.3,32.0,10.6,0,0.0,0.0,38.6
2025-11-16 21:00:00+00:00,10.9,0,8.4,27.7,11.0,0,0.0,0.2,41.8
2025-11-16 21:30:00+00:00,11.1,0,7.1,26.6,11.3,0,0.0,0.0,43.9
2025-11-16 22:00:00+00:00,11.4,0,7.3,23.1,11.6,0,0.0,0.0,46.6
2025-11-16 22:30:00+00:00,11.5,0,9.0,18.1,11.8,0,0.0,0.0,49.6
2025-11-16 23:00:00+00:00,11.9,0,9.4,13.7,12.2,0,0.0,0.0,52.8
2025-11-16 23:30:00+00:00,11.8,0,9.0,13.3,12.1,0,0.0,0.0,53.8
2025-11-17 00:00:00+00:00,11.7,0,8.7,13.5,11.9,0,0.0,0.0,54.2
2025-11-17 00:30:00+00:00,11.6,0,7.9,14.1,11.9,0,0.0,0.0,54.5
2025-11-17 01:00:00+00:00,11.5,0,7.7,14.2,11.9,0,0.0,0.0,54.7
2025-11-17 01:30:00+00:00,11.5,0,6.2,14.4,12.1,0,0.0,0.0,55.8
2025-11-17 02:00:00+00:00,11.5,0,6.2,11.5,12.1,0,0.0,0.2,58.5
2025-11-17 02:30:00+00:00,11.6,0,6.4,8.9,12.2,0,0.0,0.0,60.8
2025-11-17 03:00:00+00:00,11.6,0,6.5,7.9,12.3,0,0.0,0.0,61.6
2025-11-17 03:30:00+00:00,11.8,0,6.7,7.9,12.5,0,0.0,0.0,61.0
2025-11-17 04:00:00+00:00,11.6,0,6.9,7.8,12.5,0,0.0,0.0,61.0
2025-11-17 04:30:00+00:00,11.6,0,8.2,8.3,12.5,0,0.0,0.0,59.3
2025-11-17 05:00:00+00:00,11.5,0,8.4,10.4,12.4,0,0.0,0.0,57.2
2025-11-17 05:30:00+00:00,10.8,0,7.9,16.1,11.6,0,0.0,0.0,53.5
2025-11-17 06:00:00+00:00,10.1,0,5.5,23.7,10.9,0,0.0,0.2,49.6
2025-11-17 06:30:00+00:00,9.3,0,5.1,30.7,10.0,0,0.0,0.0,44.9
2025-11-17 07:00:00+00:00,8.9,0,5.8,32.3,9.6,0,0.0,0.2,43.1
2025-11-17 07:30:00+00:00,8.8,0,8.0,31.9,9.5,0,0.0,0.1,41.8
2025-11-17 08:00:00+00:00,8.6,0,7.9,32.5,9.3,0,0.0,1.7,40.0
2025-11-17 08:30:00+00:00,8.4,0,9.7,29.9,9.0,0,0.0,5.0,38.0
2025-11-17 09:00:00+00:00,8.2,0,9.5,28.7,8.8,0,0.0,8.6,36.2
2025-11-17 09:30:00+00:00,8.1,0,8.6,27.3,8.8,0,0.0,11.8,35.4
2025-11-17 10:00:00+00:00,8.1,0,8.6,24.7,8.8,0,0.0,14.9,34.9
2025-11-17 10:30:00+00:00,8.1,0,10.7,22.8,8.8,0,0.0,16.8,32.7
2025-11-17 11:00:00+00:00,8.1,0,10.8,22.7,8.8,0,0.0,17.9,31.6
2025-11-17 11:30:00+00:00,8.1,0,10.9,22.8,8.8,0,0.0,18.3,31.0
2025-11-17 12:00:00+00:00,8.2,0,11.1,23.8,8.9,0,0.0,18.1,29.9
2025-11-17 12:30:00+00:00,8.1,0,11.4,26.0,8.8,0,0.0,17.3,28.3
2025-11-17 13:00:00+00:00,8.2,0,11.3,28.7,8.9,0,0.0,15.7,27.2
2025-11-17 13:30:00+00:00,8.2,0,8.6,35.1,8.9,0,0.0,13.4,25.7
2025-11-17 14:00:00+00:00,8.2,0,8.5,39.6,8.9,0,0.0,10.3,24.5
2025-11-17 14:30:00+00:00,8.4,0,6.8,45.8,9.1,0,0.0,7.0,22.7
2025-11-17 15:00:00+00:00,8.5,0,6.9,50.4,9.2,0,0.0,3.3,21.5
2025-11-17 15:30:00+00:00,8.6,0,7.4,53.2,9.3,0,0.0,0.7,20.7
2025-11-17 16:00:00+00:00,8.5,0,7.5,54.4,9.2,0,0.0,0.0,20.3
2025-11-17 16:30:00+00:00,8.3,0,8.5,52.8,9.0,0,0.0,0.0,21.3
2025-11-17 17:00:00+00:00,8.4,0,8.6,52.8,9.1,0,0.0,0.0,21.1
2025-11-17 17:30:00+00:00,8.3,0,8.5,53.0,9.1,0,0.0,0.0,21.0
2025-11-17 18:00:00+00:00,8.3,0,8.4,53.3,9.1,0,0.0,0.0,20.9
2025-11-17 18:30:00+00:00,8.5,0,7.8,53.6,9.3,0,0.0,0.0,20.8
2025-11-17 19:00:00+00:00,8.6,0,7.9,54.1,9.5,0,0.0,0.0,20.0
2025-11-17 19:30:00+00:00,8.7,0,8.0,54.0,9.6,0,0.0,0.0,19.6
2025-11-17 20:00:00+00:00,8.8,0,8.1,52.3,9.8,0,0.0,0.0,20.9
2025-11-17 20:30:00+00:00,9.3,0,8.6,51.1,10.3,0,0.0,0.0,20.6
2025-11-17 21:00:00+00:00,9.8,0,9.1,49.5,10.8,0,0.0,0.0,20.8
2025-11-17 21:30:00+00:00,10.2,0,12.6,44.5,11.2,0,0.0,0.0,21.4
2025-11-17 22:00:00+00:00,10.7,0,13.5,40.4,11.9,0,0.0,0.0,23.4
2025-11-17 22:30:00+00:00,11.1,0,14.8,37.7,12.3,0,0.0,0.0,24.1
2025-11-17 23:00:00+00:00,11.5,0,15.3,35.8,12.7,0,0.0,0.0,24.6
2025-11-17 23:30:00+00:00,11.5,0,16.5,34.0,12.8,0,0.0,0.0,25.3
2025-11-18 00:00:00+00:00,11.5,0,16.5,33.9,12.8,0,0.0,0.0,25.4
2025-11-18 00:30:00+00:00,11.5,0,16.1,35.0,12.7,0,0.0,0.0,24.7
2025-11-18 01:00:00+00:00,11.7,0,16.3,34.0,13.0,0,0.0,0.0,25.0
2025-11-18 01:30:00+00:00,12.0,0,16.5,34.5,13.3,0,0.0,0.0,23.6
2025-11-18 02:00:00+00:00,12.0,0,16.5,34.2,13.4,0,0.0,0.0,23.8
2025-11-18 02:30:00+00:00,12.0,0,16.8,33.3,13.5,0,0.0,0.0,24.4
2025-11-18 03:00:00+00:00,12.2,0,16.7,32.0,13.7,0,0.0,0.0,25.3
2025-11-18 03:30:00+00:00,12.6,0,12.6,32.6,14.1,0,0.0,0.0,28.0
2025-11-18 04:00:00+00:00,12.5,0,12.0,32.4,14.0,0,0.0,0.0,29.1
2025-11-18 04:30:00+00:00,12.2,0,6.5,36.5,13.6,0,0.0,0.0,31.2
2025-11-18 05:00:00+00:00,11.5,0,5.7,36.9,12.9,0,0.0,0.0,32.9
2025-11-18 05:30:00+00:00,10.7,0,1.9,45.7,12.0,0,0.0,0.0,29.7
2025-11-18 06:00:00+00:00,9.7,0,1.4,51.6,10.9,0,0.0,0.0,26.3
2025-11-18 06:30:00+00:00,9.2,0,1.3,54.4,10.3,0,0.0,0.0,24.9
2025-11-18 07:00:00+00:00,9.0,0,1.4,55.3,10.1,0,0.0,0.0,24.2
2025-11-18 07:30:00+00:00,8.6,0,4.9,53.0,9.7,0,0.0,0.0,23.7
2025-11-18 08:00:00+00:00,8.7,0,5.3,52.8,9.7,0,0.0,0.5,23.0
2025-11-18 08:30:00+00:00,8.4,0,7.6,51.4,9.4,0,0.0,1.8,21.3
2025-11-18 09:00:00+00:00,8.3,0,7.6,50.6,9.4,0,0.0,2.9,21.1
2025-11-18 09:30:00+00:00,8.1,0,9.1,48.9,9.1,0,0.0,4.7,20.1
2025-11-18 10:00:00+00:00,8.1,0,7.9,48.7,9.1,0,0.0,6.6,19.7
2025-11-18 10:30:00+00:00,8.0,0,7.0,48.2,9.0,0,0.0,7.8,19.9
2025-11-18 11:00:00+00:00,8.0,0,7.0,45.9,9.0,0,0.0,9.1,20.9
2025-11-18 11:30:00+00:00,8.1,0,7.4,43.2,9.1,0,0.0,9.5,22.7
2025-11-18 12:00:00+00:00,8.0,0,7.5,42.9,9.0,0,0.0,9.2,23.3
2025-11-18 12:30:00+00:00,7.9,0,4.9,45.1,8.9,0,0.0,8.5,24.7
2025-11-18 13:00:00+00:00,7.9,0,4.3,45.4,8.9,0,0.0,7.4,26.0
2025-11-18 13:30:00+00:00,8.1,0,3.0,47.5,9.1,0,0.0,6.1,26.2
2025-11-18 14:00:00+00:00,8.1,0,2.8,49.3,9.2,0,0.0,4.5,26.0
2025-11-18 14:30:00+00:00,8.1,0,3.9,50.6,9.0,0,0.0,2.9,25.5
2025-11-18 15:00:00+00:00,8.0,0,3.9,50.3,9.0,0,0.0,1.4,27.5
2025-11-18 15:30:00+00:00,8.0,0,3.4,49.5,9.1,0,0.0,0.3,29.7
2025-11-18 16:00:00+00:00,7.9,0,3.3,49.1,8.9,0,0.0,0.3,30.5
2025-11-18 16:30:00+00:00,7.9,0,1.7,50.6,8.9,0,0.0,0.3,30.6
2025-11-18 17:00:00+00:00,8.0,0,1.7,51.8,9.0,0,0.0,0.3,29.3
2025-11-18 17:30:00+00:00,8.0,0,1.3,52.3,8.9,0,0.0,0.0,29.6
2025-11-18 18:00:00+00:00,8.0,0,1.2,51.3,8.9,0,0.0,0.0,30.5
2025-11-18 18:30:00+00:00,8.1,0,1.9,50.6,9.1,0,0.0,0.0,30.4
